UD,target_m,time_s,Vcommand_mps,Vcommand_RPM
D,-0.2,1629073080.440672,-0.0033333333333333335,-100.0
D,-0.2,1629073080.5703962,-0.0033333333333333335,-100.0
D,-0.2,1629073080.7026072,-0.0033333333333333335,-100.0
D,-0.2,1629073080.8086877,-0.0033333333333333335,-100.0
D,-0.2,1629073080.921262,-0.0033333333333333335,-100.0
D,-0.2,1629073081.045463,-0.0033333333333333335,-100.0
D,-0.2,1629073081.168686,-0.0033333333333333335,-100.0
D,-0.2,1629073081.2882261,-0.0033333333333333335,-100.0
D,-0.2,1629073081.3956273,-0.0033333333333333335,-100.0
D,-0.2,1629073081.5020514,-0.0033333333333333335,-100.0
D,-0.2,1629073081.6383357,-0.0033333333333333335,-100.0
D,-0.2,1629073081.744001,-0.0033333333333333335,-100.0
D,-0.2,1629073081.8567486,-0.0033333333333333335,-100.0
D,-0.2,1629073081.9645064,-0.0033333333333333335,-100.0
D,-0.2,1629073082.0758662,-0.0033333333333333335,-100.0
D,-0.2,1629073082.182768,-0.0033333333333333335,-100.0
D,-0.2,1629073082.294731,-0.0033333333333333335,-100.0
D,-0.2,1629073082.395515,-0.0033333333333333335,-100.0
D,-0.2,1629073082.5113869,-0.0033333333333333335,-100.0
D,-0.2,1629073082.6260035,-0.0033333333333333335,-100.0
D,-0.2,1629073082.7405965,-0.0033333333333333335,-100.0
D,-0.2,1629073082.853148,-0.0033333333333333335,-100.0
D,-0.2,1629073082.9667566,-0.0033333333333333335,-100.0
D,-0.2,1629073083.07885,-0.0033333333333333335,-100.0
D,-0.2,1629073083.188496,-0.0033333333333333335,-100.0
D,-0.2,1629073083.2985902,-0.0033333333333333335,-100.0
D,-0.2,1629073083.4085236,-0.0033333333333333335,-100.0
D,-0.2,1629073083.5236795,-0.0033333333333333335,-100.0
D,-0.2,1629073083.6310441,-0.0033333333333333335,-100.0
D,-0.2,1629073083.7433946,-0.0033333333333333335,-100.0
D,-0.2,1629073083.852429,-0.0033333333333333335,-100.0
D,-0.2,1629073083.9662147,-0.0033333333333333335,-100.0
D,-0.2,1629073084.0844607,-0.0033333333333333335,-100.0
D,-0.2,1629073084.1971197,-0.0033333333333333335,-100.0
D,-0.2,1629073084.2982259,-0.0033333333333333335,-100.0
D,-0.2,1629073084.406652,-0.0033333333333333335,-100.0
D,-0.2,1629073084.5205555,-0.0033333333333333335,-100.0
D,-0.2,1629073084.6299376,-0.0033333333333333335,-100.0
D,-0.2,1629073084.741622,-0.0033333333333333335,-100.0
D,-0.2,1629073084.848653,-0.0033333333333333335,-100.0
D,-0.2,1629073084.9908981,-0.0033333333333333335,-100.0
D,-0.2,1629073085.0970402,-0.0033333333333333335,-100.0
D,-0.2,1629073085.2010076,-0.0033333333333333335,-100.0
D,-0.2,1629073085.309078,-0.0033333333333333335,-100.0
D,-0.2,1629073085.4174063,-0.0033333333333333335,-100.0
D,-0.2,1629073085.5294762,-0.0033333333333333335,-100.0
D,-0.2,1629073085.6457493,-0.0033333333333333335,-100.0
D,-0.2,1629073085.7577057,-0.0033333333333333335,-100.0
D,-0.2,1629073085.8696568,-0.0033333333333333335,-100.0
D,-0.2,1629073085.9826248,-0.0033333333333333335,-100.0
D,-0.2,1629073086.0949817,-0.0033333333333333335,-100.0
D,-0.2,1629073086.2067618,-0.0033333333333333335,-100.0
D,-0.2,1629073086.3186383,-0.0033333333333333335,-100.0
D,-0.2,1629073086.431393,-0.0033333333333333335,-100.0
D,-0.2,1629073086.5429037,-0.0033333333333333335,-100.0
D,-0.2,1629073086.654878,-0.0033333333333333335,-100.0
D,-0.2,1629073086.7676105,-0.0033333333333333335,-100.0
D,-0.2,1629073086.879925,-0.0033333333333333335,-100.0
D,-0.2,1629073086.9873521,-0.0033333333333333335,-100.0
D,-0.2,1629073087.1010087,-0.0033333333333333335,-100.0
D,-0.2,1629073087.2128134,-0.0033333333333333335,-100.0
D,-0.2,1629073087.321121,-0.0033333333333333335,-100.0
D,-0.2,1629073087.4330251,-0.0033333333333333335,-100.0
D,-0.2,1629073087.5427864,-0.0033333333333333335,-100.0
D,-0.2,1629073087.6543195,-0.001484000000000002,-44.52000000000006
D,-0.2,1629073087.7663548,-0.0014462500000000018,-43.38750000000005
D,-0.2,1629073087.8754923,-0.001414500000000002,-42.43500000000005
D,-0.2,1629073087.9886074,-0.0013955000000000024,-41.86500000000007
D,-0.2,1629073088.101405,-0.0013805000000000013,-41.41500000000004
D,-0.2,1629073088.2116725,-0.0013630000000000005,-40.890000000000015
D,-0.2,1629073088.3259482,-0.001348250000000001,-40.447500000000026
D,-0.2,1629073088.4385226,-0.0013332500000000026,-39.99750000000008
D,-0.2,1629073088.551646,-0.0013195000000000012,-39.585000000000036
D,-0.2,1629073088.6638274,-0.001303500000000002,-39.105000000000054
D,-0.2,1629073088.7726727,-0.0012880000000000003,-38.64000000000001
D,-0.2,1629073088.8852239,-0.0012755000000000017,-38.26500000000005
D,-0.2,1629073088.9935958,-0.0012595000000000024,-37.78500000000007
D,-0.2,1629073089.1062787,-0.0012445000000000012,-37.335000000000036
D,-0.2,1629073089.2156935,-0.0012310000000000016,-36.93000000000004
D,-0.2,1629073089.327344,-0.0012182500000000014,-36.54750000000004
D,-0.2,1629073089.4364874,-0.0012045,-36.135
D,-0.2,1629073089.5489714,-0.0011910000000000004,-35.73000000000001
D,-0.2,1629073089.6584058,-0.0011795,-35.385
D,-0.2,1629073089.7684677,-0.0011660000000000004,-34.98000000000001
D,-0.2,1629073089.8798442,-0.001151000000000002,-34.53000000000006
D,-0.2,1629073089.991845,-0.001140250000000001,-34.20750000000003
D,-0.2,1629073090.105103,-0.0011242500000000018,-33.727500000000056
D,-0.2,1629073090.2119756,-0.0011122500000000008,-33.36750000000002
D,-0.2,1629073090.322905,-0.0011012500000000009,-33.03750000000002
D,-0.2,1629073090.4349818,-0.0010887500000000023,-32.662500000000065
D,-0.2,1629073090.5468872,-0.0010767500000000013,-32.30250000000004
D,-0.2,1629073090.6529703,-0.0010645000000000016,-31.935000000000045
D,-0.2,1629073090.768032,-0.0010517500000000013,-31.552500000000038
D,-0.2,1629073090.876142,-0.0010410000000000003,-31.230000000000008
D,-0.2,1629073090.9912305,-0.0010297500000000016,-30.892500000000048
D,-0.2,1629073091.1031532,-0.0010160000000000002,-30.480000000000008
D,-0.2,1629073091.2114666,-0.001004250000000001,-30.12750000000003
D,-0.2,1629073091.3244503,-0.000994250000000002,-29.82750000000006
D,-0.2,1629073091.436801,-0.0009832500000000021,-29.497500000000066
D,-0.2,1629073091.5436494,-0.0009730000000000016,-29.190000000000047
D,-0.2,1629073091.6563191,-0.0009610000000000008,-28.830000000000027
D,-0.2,1629073091.7689745,-0.0009520000000000002,-28.560000000000006
D,-0.2,1629073091.8800993,-0.0009415000000000007,-28.24500000000002
D,-0.2,1629073091.9904752,-0.0009307500000000024,-27.92250000000007
D,-0.2,1629073092.1049237,-0.0009200000000000014,-27.600000000000044
D,-0.2,1629073092.2163303,-0.0009092500000000003,-27.27750000000001
D,-0.2,1629073092.3288157,-0.00089775,-26.9325
D,-0.2,1629073092.4399946,-0.0008875000000000022,-26.625000000000064
D,-0.2,1629073092.5484846,-0.0008780000000000011,-26.340000000000032
D,-0.2,1629073092.6606243,-0.000868250000000001,-26.047500000000028
D,-0.2,1629073092.7740474,-0.000858500000000001,-25.755000000000027
D,-0.2,1629073092.8867712,-0.0008482500000000005,-25.447500000000016
D,-0.2,1629073092.9980516,-0.000837750000000001,-25.13250000000003
D,-0.2,1629073093.1104326,-0.0008295000000000025,-24.885000000000076
D,-0.2,1629073093.222833,-0.0008187500000000014,-24.562500000000043
D,-0.2,1629073093.3361065,-0.0008100000000000024,-24.300000000000075
D,-0.2,1629073093.4456208,-0.0008010000000000018,-24.030000000000054
D,-0.2,1629073093.558117,-0.00079225,-23.7675
D,-0.2,1629073093.6697981,-0.0007842500000000002,-23.527500000000007
D,-0.2,1629073093.7800262,-0.0007762500000000006,-23.287500000000016
D,-0.2,1629073093.8948848,-0.0007677500000000004,-23.03250000000001
D,-0.2,1629073094.0063372,-0.000758250000000002,-22.74750000000006
D,-0.2,1629073094.119532,-0.0007495000000000002,-22.485000000000003
D,-0.2,1629073094.2313573,-0.0007407500000000012,-22.222500000000032
D,-0.2,1629073094.342909,-0.0007324999999999999,-21.974999999999994
D,-0.2,1629073094.455808,-0.0007247500000000019,-21.742500000000057
D,-0.2,1629073094.5691943,-0.0007152500000000006,-21.457500000000017
D,-0.2,1629073094.681153,-0.0007070000000000021,-21.21000000000006
D,-0.2,1629073094.786964,-0.0006992500000000013,-20.97750000000004
D,-0.2,1629073094.9013078,-0.000692000000000001,-20.760000000000026
D,-0.2,1629073095.0133414,-0.0006837500000000025,-20.512500000000074
D,-0.2,1629073095.1264672,-0.0006765000000000022,-20.295000000000066
D,-0.2,1629073095.2509325,-0.0006672499999999999,-20.0175
D,-0.2,1629073095.358123,-0.0006590000000000013,-19.77000000000004
D,-0.2,1629073095.463912,-0.0006515000000000021,-19.545000000000062
D,-0.2,1629073095.5722191,-0.0006455000000000016,-19.365000000000048
D,-0.2,1629073095.6843626,-0.0006372500000000003,-19.11750000000001
D,-0.2,1629073095.796423,-0.0006305000000000005,-18.915000000000013
D,-0.2,1629073095.9088118,-0.0006237500000000007,-18.71250000000002
D,-0.2,1629073096.0214372,-0.0006172499999999997,-18.51749999999999
D,-0.2,1629073096.1348176,-0.0006100000000000023,-18.300000000000065
D,-0.2,1629073096.2470894,-0.0006015000000000021,-18.045000000000066
D,-0.2,1629073096.3597984,-0.0005950000000000011,-17.850000000000033
D,-0.2,1629073096.4692016,-0.0005895000000000012,-17.685000000000034
D,-0.2,1629073096.5852325,-0.0005830000000000002,-17.490000000000006
D,-0.2,1629073096.6982155,-0.000576500000000002,-17.29500000000006
D,-0.2,1629073096.8112335,-0.0005695000000000006,-17.085000000000015
D,-0.2,1629073096.923432,-0.0005625000000000019,-16.875000000000057
D,-0.2,1629073097.0362945,-0.0005572500000000008,-16.717500000000022
D,-0.2,1629073097.1495764,-0.0005512500000000004,-16.537500000000012
D,-0.2,1629073097.261872,-0.0005440000000000001,-16.320000000000004
D,-0.2,1629073097.3749135,-0.0005375000000000018,-16.125000000000057
D,-0.2,1629073097.487416,-0.0005325000000000025,-15.975000000000076
D,-0.2,1629073097.6008153,-0.0005257499999999999,-15.772499999999994
D,-0.2,1629073097.7138875,-0.0005202499999999999,-15.607499999999996
D,-0.2,1629073097.8218722,-0.0005142500000000022,-15.427500000000066
D,-0.2,1629073097.9307292,-0.0005087500000000023,-15.262500000000067
D,-0.2,1629073098.042455,-0.0005027500000000018,-15.082500000000055
D,-0.2,1629073098.1547563,-0.0004972500000000019,-14.917500000000057
D,-0.2,1629073098.266767,-0.0004912500000000015,-14.737500000000043
D,-0.2,1629073098.389717,-0.0004847500000000005,-14.542500000000013
D,-0.2,1629073098.5095916,-0.00047900000000000167,-14.370000000000049
D,-0.2,1629073098.6495643,-0.0004725000000000007,-14.17500000000002
D,-0.2,1629073098.7619243,-0.0004665000000000003,-13.995000000000008
D,-0.2,1629073098.8649197,-0.00046125000000000197,-13.837500000000059
D,-0.2,1629073098.976962,-0.0004560000000000009,-13.680000000000026
D,-0.2,1629073099.0871353,-0.0004502500000000021,-13.507500000000062
D,-0.2,1629073099.201589,-0.00044625000000000085,-13.387500000000026
D,-0.2,1629073099.3140774,-0.0004412500000000014,-13.23750000000004
D,-0.2,1629073099.4216278,-0.00043575000000000146,-13.072500000000044
D,-0.2,1629073099.5303104,-0.0004315000000000013,-12.94500000000004
D,-0.2,1629073099.6436822,-0.00042625000000000025,-12.787500000000007
D,-0.2,1629073099.7514396,-0.00042150000000000244,-12.645000000000072
D,-0.2,1629073099.8633204,-0.0004165000000000002,-12.495000000000006
D,-0.2,1629073099.9728665,-0.00041225000000000013,-12.367500000000003
D,-0.2,1629073100.0834284,-0.0004077500000000012,-12.232500000000037
D,-0.2,1629073100.1943514,-0.00040275000000000174,-12.082500000000051
D,-0.2,1629073100.3068202,-0.00039800000000000116,-11.940000000000035
D,-0.2,1629073100.4158244,-0.0003942500000000016,-11.827500000000049
D,-0.2,1629073100.5285368,-0.00039000000000000146,-11.700000000000044
D,-0.2,1629073100.6374428,-0.0003860000000000003,-11.580000000000009
D,-0.2,1629073100.7486541,-0.0003820000000000018,-11.460000000000052
D,-0.2,1629073100.8610692,-0.00037850000000000107,-11.35500000000003
D,-0.2,1629073100.9744987,-0.00037350000000000165,-11.20500000000005
D,-0.2,1629073101.086928,-0.0003692500000000015,-11.077500000000045
D,-0.2,1629073101.200251,-0.0003630000000000022,-10.890000000000066
D,-0.2,1629073101.3114724,-0.00035950000000000153,-10.785000000000046
D,-0.2,1629073101.423414,-0.0003565000000000013,-10.69500000000004
D,-0.2,1629073101.531686,-0.00035250000000000006,-10.575000000000001
D,-0.2,1629073101.6462154,-0.00034825,-10.4475
D,-0.2,1629073101.755832,-0.0003445000000000004,-10.335000000000012
D,-0.2,1629073101.8671472,-0.0003412500000000013,-10.237500000000038
D,-0.2,1629073101.9796832,-0.0003375000000000017,-10.12500000000005
D,-0.2,1629073102.0932188,-0.0003337500000000021,-10.012500000000063
D,-0.2,1629073102.2014742,-0.0003299999999999998,-9.899999999999993
D,-0.2,1629073102.309776,-0.0003255000000000008,-9.765000000000024
D,-0.2,1629073102.4198532,-0.00032175000000000123,-9.652500000000037
D,-0.2,1629073102.5309582,-0.00031750000000000116,-9.525000000000034
D,-0.2,1629073102.644193,-0.00031425000000000203,-9.42750000000006
D,-0.2,1629073102.752171,-0.00031050000000000245,-9.315000000000072
D,-0.2,1629073102.8626847,-0.0003067500000000001,-9.202500000000004
D,-0.2,1629073102.9742806,-0.0003037499999999999,-9.112499999999995
D,-0.2,1629073103.085853,-0.0003005000000000008,-9.015000000000024
D,-0.2,1629073103.1979618,-0.0002962500000000007,-8.887500000000022
D,-0.2,1629073103.3153381,-0.0002932500000000005,-8.797500000000015
D,-0.2,1629073103.425275,-0.00028950000000000086,-8.685000000000025
D,-0.2,1629073103.5324063,-0.0002862500000000018,-8.587500000000054
D,-0.2,1629073103.6446214,-0.00028275000000000105,-8.482500000000032
D,-0.2,1629073103.7588098,-0.00028025000000000136,-8.407500000000041
D,-0.2,1629073103.8820841,-0.00027625000000000013,-8.287500000000003
D,-0.2,1629073103.9940286,-0.00027300000000000105,-8.190000000000031
D,-0.2,1629073104.1027803,-0.0002702500000000024,-8.107500000000073
D,-0.2,1629073104.2129333,-0.0002665000000000001,-7.995000000000002
D,-0.2,1629073104.324281,-0.00026349999999999985,-7.904999999999995
D,-0.2,1629073104.4339807,-0.00026075000000000127,-7.822500000000038
D,-0.2,1629073104.540509,-0.00025850000000000043,-7.755000000000012
D,-0.2,1629073104.654296,-0.0002555000000000002,-7.665000000000006
D,-0.2,1629073104.7689168,-0.0002522500000000011,-7.567500000000034
D,-0.2,1629073104.8818283,-0.000249000000000002,-7.47000000000006
D,-0.2,1629073105.0024621,-0.00024625000000000065,-7.387500000000019
D,-0.2,1629073105.122347,-0.00024350000000000207,-7.305000000000062
D,-0.2,1629073105.2374265,-0.00024000000000000133,-7.200000000000039
D,-0.2,1629073105.3542993,-0.00023675000000000226,-7.1025000000000675
D,-0.2,1629073105.4848683,-0.00023375000000000202,-7.012500000000061
D,-0.2,1629073105.5939825,-0.00023100000000000065,-6.930000000000019
D,-0.2,1629073105.7157028,-0.00022800000000000045,-6.840000000000013
D,-0.2,1629073105.82513,-0.0002265000000000017,-6.7950000000000506
D,-0.2,1629073105.934545,-0.00022324999999999984,-6.697499999999995
D,-0.2,1629073106.050454,-0.00022050000000000127,-6.615000000000038
D,-0.2,1629073106.1692083,-0.00021850000000000203,-6.555000000000061
D,-0.2,1629073106.2941332,-0.00021550000000000182,-6.465000000000055
D,-0.2,1629073106.4164462,-0.0002130000000000021,-6.390000000000062
D,-0.2,1629073106.5420551,-0.00021000000000000185,-6.300000000000056
D,-0.2,1629073106.6569808,-0.00020799999999999985,-6.239999999999996
D,-0.2,1629073106.7869985,-0.0002045000000000019,-6.135000000000057
D,-0.2,1629073106.9209085,-0.00020175000000000054,-6.052500000000016
D,-0.2,1629073107.0322998,-0.0002000000000000002,-6.000000000000006
D,-0.2,1629073107.142964,-0.00019750000000000046,-5.925000000000013
D,-0.2,1629073107.2553654,-0.0001952500000000024,-5.857500000000072
D,-0.2,1629073107.355544,-0.00019350000000000202,-5.805000000000061
D,-0.2,1629073107.4704218,-0.00019150000000000002,-5.745000000000001
D,-0.2,1629073107.5778012,-0.00018900000000000028,-5.670000000000008
D,-0.2,1629073107.6907232,-0.00018724999999999992,-5.617499999999997
D,-0.2,1629073107.7960465,-0.00018500000000000184,-5.550000000000055
D,-0.2,1629073107.89886,-0.00018325000000000147,-5.497500000000044
D,-0.2,1629073108.013158,-0.0001820000000000016,-5.460000000000048
D,-0.2,1629073108.122677,-0.0001795000000000019,-5.3850000000000575
D,-0.2,1629073108.2345736,-0.00017700000000000216,-5.3100000000000644
D,-0.2,1629073108.3464704,-0.00017500000000000016,-5.250000000000004
D,-0.2,1629073108.4596336,-0.0001732499999999998,-5.197499999999994
D,-0.2,1629073108.571129,-0.00017150000000000222,-5.145000000000066
D,-0.2,1629073108.684386,-0.00016925000000000135,-5.0775000000000405
D,-0.2,1629073108.7969925,-0.00016725000000000214,-5.017500000000064
D,-0.2,1629073108.908643,-0.00016500000000000127,-4.950000000000038
D,-0.2,1629073109.0185595,-0.00016250000000000154,-4.875000000000046
D,-0.2,1629073109.1302717,-0.00016075000000000117,-4.822500000000035
D,-0.2,1629073109.242159,-0.00015975000000000017,-4.792500000000005
D,-0.2,1629073109.3543313,-0.00015775000000000096,-4.732500000000029
D,-0.2,1629073109.4674482,-0.0001560000000000006,-4.6800000000000175
D,-0.2,1629073109.5763044,-0.00015425000000000023,-4.627500000000007
D,-0.2,1629073109.6817482,-0.00015300000000000036,-4.5900000000000105
D,-0.2,1629073109.7963812,-0.00015150000000000165,-4.54500000000005
D,-0.2,1629073109.9080148,-0.00014950000000000241,-4.485000000000072
D,-0.2,1629073110.0163512,-0.00014750000000000041,-4.425000000000012
D,-0.2,1629073110.1282759,-0.0001465000000000022,-4.395000000000066
D,-0.2,1629073110.238085,-0.00014450000000000018,-4.335000000000005
D,-0.2,1629073110.3490493,-0.00014350000000000197,-4.305000000000058
D,-0.2,1629073110.462271,-0.0001412500000000011,-4.237500000000033
D,-0.2,1629073110.5738513,-0.00013925000000000187,-4.177500000000056
D,-0.2,1629073110.6833959,-0.00013775000000000037,-4.132500000000011
D,-0.2,1629073110.7997167,-0.00013675000000000216,-4.102500000000064
D,-0.2,1629073110.912266,-0.00013525000000000066,-4.05750000000002
D,-0.2,1629073111.025388,-0.0001335000000000003,-4.005000000000009
D,-0.2,1629073111.1341228,-0.00013200000000000156,-3.9600000000000466
D,-0.2,1629073111.2457345,-0.00013000000000000235,-3.9000000000000705
D,-0.2,1629073111.357588,-0.00012875000000000248,-3.862500000000074
D,-0.2,1629073111.4643285,-0.00012749999999999985,-3.8249999999999953
D,-0.2,1629073111.5770772,-0.0001260000000000011,-3.780000000000033
D,-0.2,1629073111.6809154,-0.0001250000000000001,-3.750000000000003
D,-0.2,1629073111.7963138,-0.00012375000000000024,-3.7125000000000075
D,-0.2,1629073111.9087176,-0.0001225000000000004,-3.675000000000012
D,-0.2,1629073112.0200531,-0.00012075000000000003,-3.622500000000001
D,-0.2,1629073112.1319811,-0.0001192500000000013,-3.5775000000000388
D,-0.2,1629073112.2447944,-0.00011800000000000145,-3.5400000000000436
D,-0.2,1629073112.3525078,-0.00011649999999999995,-3.4949999999999983
D,-0.2,1629073112.4645405,-0.00011575000000000058,-3.472500000000017
D,-0.2,1629073112.5717883,-0.00011400000000000022,-3.4200000000000066
D,-0.2,1629073112.6871855,-0.00011325000000000086,-3.3975000000000253
D,-0.2,1629073112.8010588,-0.00011099999999999999,-3.3299999999999996
D,-0.2,1629073112.9136245,-0.00011000000000000177,-3.3000000000000527
D,-0.2,1629073113.0255494,-0.00010925000000000241,-3.2775000000000722
D,-0.2,1629073113.1333423,-0.00010775000000000091,-3.2325000000000275
D,-0.2,1629073113.2458608,-0.00010625000000000218,-3.1875000000000653
D,-0.2,1629073113.3575485,-0.00010500000000000232,-3.1500000000000696
D,-0.2,1629073113.4709911,-0.00010400000000000132,-3.1200000000000396
D,-0.2,1629073113.5830202,-0.00010275000000000145,-3.0825000000000435
D,-0.2,1629073113.6939473,-0.00010124999999999995,-3.0374999999999983
D,-0.2,1629073113.8033612,-0.0001005000000000006,-3.015000000000018
D,-0.2,1629073113.9154136,-9.900000000000186e-05,-2.9700000000000557
U,0.0,1629073115.0623562,0.002950100491387072,88.50301474161215
U,0.0,1629073115.1723623,0.003167635114770146,95.02905344310437
U,0.0,1629073115.2945907,0.0033061009235393142,99.18302770617943
U,0.0,1629073115.4044368,0.0033333333333333335,100.0
U,0.0,1629073115.516043,0.0033333333333333335,100.0
U,0.0,1629073115.6377373,0.0033333333333333335,100.0
U,0.0,1629073115.7480204,0.0033333333333333335,100.0
U,0.0,1629073115.8556933,0.0033333333333333335,100.0
U,0.0,1629073115.960942,0.0033333333333333335,100.0
U,0.0,1629073116.0740855,0.0033333333333333335,100.0
U,0.0,1629073116.2010376,0.0033333333333333335,100.0
U,0.0,1629073116.318763,0.0033333333333333335,100.0
U,0.0,1629073116.4414535,0.0033333333333333335,100.0
U,0.0,1629073116.5603685,0.0033333333333333335,100.0
U,0.0,1629073116.681938,0.0033333333333333335,100.0
U,0.0,1629073116.8053622,0.0033333333333333335,100.0
U,0.0,1629073116.9238248,0.0033333333333333335,100.0
U,0.0,1629073117.0344443,0.0033333333333333335,100.0
U,0.0,1629073117.148557,0.0033333333333333335,100.0
U,0.0,1629073117.2606552,0.0033333333333333335,100.0
U,0.0,1629073117.3778424,0.0033333333333333335,100.0
U,0.0,1629073117.4847994,0.0033333333333333335,100.0
U,0.0,1629073117.6058452,0.0033333333333333335,100.0
U,0.0,1629073117.7077696,0.0033333333333333335,100.0
U,0.0,1629073117.8329432,0.0033333333333333335,100.0
U,0.0,1629073117.9500384,0.0033333333333333335,100.0
U,0.0,1629073118.0759037,0.0033333333333333335,100.0
U,0.0,1629073118.187752,0.0033333333333333335,100.0
U,0.0,1629073118.299487,0.0033333333333333335,100.0
U,0.0,1629073118.4131644,0.0033333333333333335,100.0
U,0.0,1629073118.548864,0.0033333333333333335,100.0
U,0.0,1629073118.655036,0.0033333333333333335,100.0
U,0.0,1629073118.7679222,0.0033333333333333335,100.0
U,0.0,1629073118.8824155,0.0033333333333333335,100.0
U,0.0,1629073118.9935713,0.0033333333333333335,100.0
U,0.0,1629073119.105754,0.0033333333333333335,100.0
U,0.0,1629073119.221879,0.0033333333333333335,100.0
U,0.0,1629073119.339556,0.0033333333333333335,100.0
U,0.0,1629073119.4487581,0.0033333333333333335,100.0
U,0.0,1629073119.5754907,0.0033333333333333335,100.0
U,0.0,1629073119.6936595,0.0033333333333333335,100.0
U,0.0,1629073119.8060086,0.0033333333333333335,100.0
U,0.0,1629073119.917942,0.0033333333333333335,100.0
U,0.0,1629073120.0267584,0.0033333333333333335,100.0
U,0.0,1629073120.139342,0.0033333333333333335,100.0
U,0.0,1629073120.2632568,0.0033333333333333335,100.0
U,0.0,1629073120.3681974,0.0033333333333333335,100.0
U,0.0,1629073120.4859772,0.0033333333333333335,100.0
U,0.0,1629073120.5901206,0.0033333333333333335,100.0
U,0.0,1629073120.7039282,0.0033333333333333335,100.0
U,0.0,1629073120.8100154,0.0033333333333333335,100.0
U,0.0,1629073120.935615,0.0033333333333333335,100.0
U,0.0,1629073121.0475304,0.0033333333333333335,100.0
U,0.0,1629073121.1498322,0.0033333333333333335,100.0
U,0.0,1629073121.2559426,0.0033333333333333335,100.0
U,0.0,1629073121.3672183,0.0033333333333333335,100.0
U,0.0,1629073121.479722,0.0033333333333333335,100.0
U,0.0,1629073121.5878005,0.0033333333333333335,100.0
U,0.0,1629073121.7173772,0.0033333333333333335,100.0
U,0.0,1629073121.828834,0.0033333333333333335,100.0
U,0.0,1629073121.9412146,0.0033333333333333335,100.0
U,0.0,1629073122.0531983,0.0033333333333333335,100.0
U,0.0,1629073122.1685977,0.0033333333333333335,100.0
U,0.0,1629073122.3040605,0.0033333333333333335,100.0
U,0.0,1629073122.43265,0.0033333333333333335,100.0
U,0.0,1629073122.558726,0.0033333333333333335,100.0
U,0.0,1629073122.6737754,0.0033333333333333335,100.0
U,0.0,1629073122.7972627,0.0033333333333333335,100.0
U,0.0,1629073122.9094114,0.0033333333333333335,100.0
U,0.0,1629073123.030022,0.0033333333333333335,100.0
U,0.0,1629073123.1346931,0.0033333333333333335,100.0
U,0.0,1629073123.2512736,0.0033333333333333335,100.0
U,0.0,1629073123.3794725,0.0033333333333333335,100.0
U,0.0,1629073123.490915,0.0033333333333333335,100.0
U,0.0,1629073123.6128392,0.0033333333333333335,100.0
U,0.0,1629073123.7164068,0.0033333333333333335,100.0
U,0.0,1629073123.8277757,0.0033333333333333335,100.0
U,0.0,1629073123.9408762,0.0033333333333333335,100.0
U,0.0,1629073124.0529997,0.0033333333333333335,100.0
U,0.0,1629073124.1640308,0.0033333333333333335,100.0
U,0.0,1629073124.2768378,0.0033333333333333335,100.0
U,0.0,1629073124.3899262,0.0033333333333333335,100.0
U,0.0,1629073124.4986596,0.0033333333333333335,100.0
U,0.0,1629073124.6113532,0.0033333333333333335,100.0
U,0.0,1629073124.7199345,0.0033333333333333335,100.0
U,0.0,1629073124.8332295,0.0033333333333333335,100.0
U,0.0,1629073124.9469435,0.0033333333333333335,100.0
U,0.0,1629073125.058803,0.0033333333333333335,100.0
U,0.0,1629073125.1766505,0.0033333333333333335,100.0
U,0.0,1629073125.284755,0.0033333333333333335,100.0
U,0.0,1629073125.3962305,0.0033333333333333335,100.0
U,0.0,1629073125.5082445,0.0033333333333333335,100.0
U,0.0,1629073125.6143093,0.0033333333333333335,100.0
U,0.0,1629073125.727846,0.0033333333333333335,100.0
U,0.0,1629073125.8403897,0.0033333333333333335,100.0
U,0.0,1629073125.948963,0.0033333333333333335,100.0
U,0.0,1629073126.0594745,0.0033333333333333335,100.0
U,0.0,1629073126.1715157,0.0033333333333333335,100.0
U,0.0,1629073126.281264,0.0033333333333333335,100.0
U,0.0,1629073126.393245,0.0033333333333333335,100.0
U,0.0,1629073126.5047784,0.0033333333333333335,100.0
U,0.0,1629073126.6140249,0.0033333333333333335,100.0
U,0.0,1629073126.722403,0.0033333333333333335,100.0
U,0.0,1629073126.8509536,0.0033333333333333335,100.0
U,0.0,1629073126.9636374,0.0033333333333333335,100.0
U,0.0,1629073127.0739355,0.0033333333333333335,100.0
U,0.0,1629073127.2028904,0.0033333333333333335,100.0
U,0.0,1629073127.3151705,0.0033333333333333335,100.0
U,0.0,1629073127.4259996,0.0033333333333333335,100.0
U,0.0,1629073127.5387576,0.0033333333333333335,100.0
U,0.0,1629073127.6635404,0.0033333333333333335,100.0
U,0.0,1629073127.790413,0.0033333333333333335,100.0
U,0.0,1629073127.9143534,0.0033333333333333335,100.0
U,0.0,1629073128.0230076,0.0033333333333333335,100.0
U,0.0,1629073128.1578598,0.0033333333333333335,100.0
U,0.0,1629073128.269086,0.0033333333333333335,100.0
U,0.0,1629073128.3810716,0.0033333333333333335,100.0
U,0.0,1629073128.4895809,0.0033333333333333335,100.0
U,0.0,1629073128.6122537,0.0033333333333333335,100.0
U,0.0,1629073128.7225075,0.0033333333333333335,100.0
U,0.0,1629073128.8337777,0.0033333333333333335,100.0
U,0.0,1629073128.952636,0.0033333333333333335,100.0
U,0.0,1629073129.0642557,0.0033333333333333335,100.0
