time_s,wob_N
1626703308.374758,-0.920602
1626703308.506090,-0.920128
1626703308.659066,-0.916651
1626703308.811873,-0.909225
1626703308.942547,-0.923709
1626703309.073610,-0.917020
1626703309.204647,-0.897584
1626703309.357427,-0.932874
1626703309.510287,-0.909857
1626703309.652164,-0.915967
1626703309.793869,-0.928344
1626703309.935608,-0.907118
1626703310.077298,-0.917863
1626703310.208181,-0.912701
1626703310.339033,-0.922550
1626703310.503182,-0.918337
1626703310.656198,-0.916809
1626703310.797948,-0.939405
1626703310.928641,-0.920338
1626703311.059271,-0.920760
1626703311.212285,-0.911490
1626703311.343206,-0.914386
1626703311.485109,-0.921392
1626703311.638323,-0.909593
1626703311.769022,-0.946094
1626703311.922073,-0.919864
1626703312.053028,-0.919969
1626703312.206040,-0.928660
1626703312.347930,-0.912701
1626703312.489950,-0.910910
1626703312.642768,-0.926817
1626703312.784478,-0.920444
1626703312.926602,-0.914702
1626703313.068445,-0.924078
1626703313.199230,-0.947990
1626703313.329868,-0.936561
1626703313.482675,-0.921234
1626703313.624391,-0.927501
1626703313.788213,-0.933980
1626703313.930076,-0.915124
1626703314.060741,-0.927501
1626703314.213690,-0.927080
1626703314.355666,-0.928291
1626703314.497354,-0.911490
1626703314.628213,0.597947
1626703314.770174,-0.916019
1626703314.900931,-0.910699
1626703315.053856,-0.905696
1626703315.218301,-0.926343
1626703315.360450,-0.913017
1626703315.524363,-0.911595
1626703315.677194,-0.924973
1626703315.818908,-0.907592
1626703315.971709,-0.917336
1626703316.124513,-0.913965
1626703316.277598,-0.905327
1626703316.419448,-0.921234
1626703316.572522,-0.910752
1626703316.725568,-0.915703
1626703316.867451,-0.916441
1626703316.998376,-0.897848
1626703317.129070,-0.925079
1626703317.270886,-0.920865
1626703317.401682,-0.909751
1626703317.532483,-0.908540
1626703317.674391,-0.918916
1626703317.827223,-0.936561
1626703317.957944,-0.920233
1626703318.088959,-0.919127
1626703318.241765,-0.906012
1626703318.394559,-0.923551
1626703318.536622,-0.904116
1626703318.667348,-0.912754
1626703318.809284,-0.931715
1626703318.940304,-0.921023
1626703319.093460,-0.920918
1626703319.246614,-0.929556
1626703319.399424,-0.936982
1626703319.530054,-0.920654
1626703319.672019,-0.918705
1626703319.791712,-0.886892
1626703319.922749,-53.867749
1626703320.064667,-0.936666
1626703320.206964,-0.907434
1626703320.337984,-0.915861
1626703320.468662,-0.908698
1626703320.621732,-0.909751
1626703320.774616,-0.914544
1626703320.916391,-0.917810
1626703321.047023,-0.939194
1626703321.199801,-0.909383
1626703321.341757,-0.942302
1626703321.472600,-0.919337
1626703321.603642,-0.915914
1626703321.734348,-0.921497
1626703321.876564,-0.909857
1626703322.029399,-0.917389
1626703322.160341,-0.908645
1626703322.302153,-0.908540
1626703322.444247,-0.895162
1626703322.608530,-0.915229
1626703322.761392,-0.919074
1626703322.903159,-0.903115
1626703323.056238,-0.912174
1626703323.187150,-0.913070
1626703323.307056,-54.626945
1626703323.448779,-0.919969
1626703323.579447,-0.915967
1626703323.732207,-0.919179
1626703323.874151,-0.909435
1626703324.015864,-0.915282
1626703324.168697,-0.930398
1626703324.310796,-0.913122
1626703324.441893,-0.936982
1626703324.594743,-0.939510
1626703324.736452,-0.931978
1626703324.856294,-54.625522
1626703324.998217,-0.893055
1626703325.151110,-0.922866
1626703325.293128,-0.901271
1626703325.434913,-0.913386
1626703325.588164,-0.902588
1626703325.741172,-0.906960
1626703325.861013,-1.118064
1626703325.991896,-0.909699
1626703326.123036,-0.884206
1626703326.286999,-0.917915
1626703326.450886,-0.923077
1626703326.592974,-0.923288
1626703326.723954,-0.915967
1626703326.888064,-0.931820
1626703327.051952,-0.900534
1626703327.194082,-0.907276
1626703327.325058,-0.922708
1626703327.477842,-0.921918
1626703327.630614,-0.918600
1626703327.783406,-0.901008
1626703327.914023,-0.887472
1626703328.055929,-0.926079
1626703328.175746,-1.117537
1626703328.339936,-0.928871
1626703328.492847,-0.937878
1626703328.634588,-0.907065
1626703328.787429,-0.901903
1626703328.918255,-0.892791
1626703329.059963,-0.910120
1626703329.201758,-0.922814
1626703329.343720,-0.918705
1626703329.507834,-0.905380
1626703329.649567,-0.910331
1626703329.802727,-0.866245
1626703329.944494,-0.929082
1626703330.087136,-0.910699
1626703330.240088,-0.907381
1626703330.404367,-0.927133
1626703330.535121,-0.924499
1626703330.665805,-0.919179
1626703330.796448,-0.920338
1626703330.960321,-0.905643
1626703331.102064,-0.913544
1626703331.243824,-0.922498
1626703331.385667,-0.919127
1626703331.538951,-0.926711
1626703331.703144,-0.920602
1626703331.823044,-54.625575
1626703331.987278,-53.858795
1626703332.140249,-0.910015
1626703332.293123,-0.916809
1626703332.434886,-0.919548
1626703332.576631,-0.920760
1626703332.707603,-0.919706
1626703332.860445,-0.905590
1626703333.013258,-0.913491
1626703333.166052,-0.919548
1626703333.349698,-0.881783
1626703333.502542,-0.912859
1626703333.644329,-0.922498
1626703333.786151,-0.919127
1626703333.928375,-0.924973
1626703334.081263,-0.912806
1626703334.212050,-0.923077
1626703334.353925,-0.910752
1626703334.495735,-0.920391
1626703334.637572,-0.911858
1626703334.779299,-0.926237
1626703334.910220,-0.927817
1626703335.052065,-0.913912
1626703335.193856,-0.927080
1626703335.325007,-0.924288
1626703335.477869,-0.912543
1626703335.630716,-0.914650
1626703335.783505,-0.930240
1626703335.914144,-0.917389
1626703336.078019,-0.934928
1626703336.230822,-0.918442
1626703336.394743,-0.916704
1626703336.525390,-0.922866
1626703336.656060,-0.919443
1626703336.776180,-0.935718
1626703336.907391,-0.938615
1626703337.049370,-0.911121
1626703337.180407,-0.916862
1626703337.333497,-0.926817
1626703337.464128,-0.900745
1626703337.606108,-0.932294
1626703337.737139,-0.935771
1626703337.890000,-0.933032
1626703338.031892,-0.919285
1626703338.173640,-0.918126
1626703338.360662,-0.898585
1626703338.502468,-0.924710
1626703338.644403,-0.913702
1626703338.786363,-0.917494
1626703338.928125,-0.925553
1626703339.069854,-0.929556
1626703339.211592,-0.907592
1626703339.353359,-0.914544
1626703339.484120,-0.892581
1626703339.615066,-0.914597
1626703339.756972,-0.958261
1626703339.887943,-0.915124
1626703340.040985,-0.914544
1626703340.217483,-0.935297
1626703340.370363,-0.922024
1626703340.512534,-0.914123
1626703340.643658,-0.907697
1626703340.796516,-0.928660
1626703340.938485,-0.915229
1626703341.080402,-0.923709
1626703341.211556,-0.920444
1626703341.353488,-0.918021
1626703341.506363,-0.933190
1626703341.659660,-0.919443
1626703341.801453,-0.905801
1626703341.932101,-0.940932
1626703342.074067,-0.919969
1626703342.205014,-0.943145
1626703342.335725,-0.931768
1626703342.488582,-0.929082
1626703342.652547,-0.921339
1626703342.805795,-0.913596
1626703342.936758,-0.929450
1626703343.078978,-0.937667
1626703343.221102,-0.918916
1626703343.363223,-0.934296
1626703343.505410,-0.931399
1626703343.658369,-0.918811
1626703343.778309,-54.622942
1626703343.920424,-0.919917
1626703344.062569,-0.909751
1626703344.215428,-0.933295
1626703344.357326,-0.919179
1626703344.510157,-0.922603
1626703344.662979,-0.938773
1626703344.804813,-0.926132
1626703344.946825,-0.918337
1626703345.088592,-0.914228
1626703345.241708,-0.918337
1626703345.394596,-0.922761
1626703345.525531,-0.898533
1626703345.667671,-0.899533
1626703345.820572,-0.917125
1626703345.962308,-0.921181
1626703346.104073,-0.903800
1626703346.234771,-0.928449
1626703346.387823,-0.929450
1626703346.540930,-0.914860
1626703346.694094,-0.915861
1626703346.835904,-0.929714
1626703346.966720,-0.925605
1626703347.108733,-0.924236
1626703347.261609,-0.907276
1626703347.425718,-0.913860
1626703347.567479,-0.918600
1626703347.698320,-0.930767
1626703347.840082,-0.916335
1626703348.004304,-0.911911
1626703348.157159,-0.923814
1626703348.288038,-0.924605
1626703348.419188,-0.931557
1626703348.550299,-0.938720
1626703348.703473,-0.938510
1626703348.856439,-0.926395
1626703348.998259,-0.903010
1626703349.129111,-0.934138
1626703349.293455,-0.928502
1626703349.424423,-0.926395
1626703349.544547,-1.131916
1626703349.686982,-0.920233
1626703349.807087,-0.934928
1626703349.938365,-0.932242
1626703350.091507,-0.944672
1626703350.244412,-0.916072
1626703350.364747,-0.928502
1626703350.495544,-0.932716
1626703350.637741,-0.912385
1626703350.768513,-0.918231
1626703350.910285,-0.921918
1626703351.063685,-0.932768
1626703351.216578,-0.914281
1626703351.347761,-0.927975
1626703351.500739,-0.915861
1626703351.643181,-0.922182
1626703351.774155,-0.921286
1626703351.904971,-0.947885
1626703352.068920,-0.918021
1626703352.211003,-0.916862
1626703352.363874,-0.919390
1626703352.516754,-0.925869
1626703352.659067,-0.940564
1626703352.790352,-0.931083
1626703352.921449,-0.938984
1626703353.052364,-0.919864
1626703353.216393,-0.923604
1626703353.347199,-0.923340
1626703353.477974,-0.939721
1626703353.619789,-0.925974
1626703353.750675,-0.934349
1626703353.892874,-0.924710
1626703354.068078,-0.930504
1626703354.221102,-0.916915
1626703354.374323,-0.933559
1626703354.516448,-0.930504
1626703354.648439,-0.926817
1626703354.801341,-0.932821
1626703354.932205,-0.935455
1626703355.063190,-0.928713
1626703355.205320,-0.936297
1626703355.348094,-0.940353
1626703355.501165,-0.918179
1626703355.632151,-0.922814
1626703355.763176,-0.924499
1626703355.894061,-0.915861
1626703356.058801,-1.132285
1626703356.189843,-0.957892
1626703356.309846,-0.939984
1626703356.440876,-0.936455
1626703356.571876,-0.913070
1626703356.702879,-0.923077
1626703356.855742,-0.926606
1626703356.986532,-0.946726
1626703357.139755,-0.927185
1626703357.281779,-0.936403
1626703357.401585,-53.863378
1626703357.554448,-0.936561
1626703357.674404,0.609113
1626703357.816296,-0.932242
1626703357.958321,-0.936613
1626703358.100324,-0.927765
1626703358.231666,-0.933717
1626703358.374741,-0.918811
1626703358.516855,-0.932189
1626703358.659015,-0.950150
1626703358.790133,-0.942355
1626703358.921377,-1.135340
1626703359.041203,-0.920812
1626703359.194617,-0.937403
1626703359.325741,-0.938720
1626703359.456708,-0.944145
1626703359.598933,-0.930504
1626703359.730034,-0.936297
1626703359.861031,-0.951625
1626703359.994414,-0.930662
1626703360.158972,-0.924868
1626703360.290017,-0.946463
1626703360.454036,-0.916809
1626703360.574756,-80.771248
1626703360.728255,-0.927501
1626703360.870070,-0.935086
1626703361.000750,-0.941354
1626703361.131433,-0.924605
1626703361.284595,-0.927396
1626703361.427016,-0.923130
1626703361.579978,-0.937614
1626703361.756374,0.604162
1626703361.887325,-0.937509
1626703362.040500,-0.939774
1626703362.182289,-0.929977
1626703362.302534,-54.629947
1626703362.444973,-0.920391
1626703362.598092,-0.907539
1626703362.740236,-0.942249
1626703362.893641,-0.924078
1626703363.024866,-0.932031
1626703363.166844,0.503772
1626703363.297551,-0.934559
1626703363.450349,-0.914755
1626703363.581060,-0.914650
1626703363.712093,-0.952204
1626703363.842870,-0.924868
1626703363.984664,-0.926817
1626703364.137906,-0.936297
1626703364.290906,-0.912069
1626703364.432997,-0.913860
1626703364.564793,-0.930188
1626703364.707043,-0.925869
1626703364.860034,-0.918969
1626703365.001886,-0.923762
1626703365.165857,-0.959999
1626703365.285783,-0.920812
1626703365.416495,-0.912385
1626703365.547179,-0.919811
1626703365.700005,-0.892001
1626703365.852838,-0.928713
1626703365.994605,-0.933243
1626703366.136424,-0.923077
1626703366.278199,-0.928028
1626703366.420088,-0.924868
1626703366.562433,-0.931452
1626703366.693737,-0.924183
1626703366.824730,-0.934243
1626703366.988688,-0.945831
1626703367.141470,-0.918600
1626703367.272356,-0.945831
1626703367.414283,-0.919021
1626703367.567140,-0.928713
1626703367.698307,-0.920338
1626703367.840179,-0.936192
1626703367.982006,-0.920444
1626703368.123936,-0.923077
1626703368.276771,-0.937562
1626703368.429884,-0.924868
1626703368.571977,-0.936350
1626703368.691672,-0.928660
1626703368.833427,-0.930082
1626703368.975495,-0.918600
1626703369.139754,-0.938615
1626703369.292868,-0.917547
1626703369.445719,-0.931978
1626703369.587548,-0.926395
1626703369.729279,-0.941512
1626703369.871413,-0.931557
1626703370.013513,-0.932979
1626703370.155298,-0.938352
1626703370.297421,-0.912964
1626703370.439336,-0.926869
1626703370.581110,-0.928291
1626703370.723365,-0.928765
1626703370.865129,-0.921444
1626703371.029256,-0.916809
1626703371.171060,-0.930662
1626703371.301838,-0.920549
1626703371.432758,-0.932874
1626703371.574795,-0.932347
1626703371.738832,-0.935244
1626703371.869748,-0.922866
1626703372.011549,-0.926237
1626703372.164367,-0.955101
1626703372.295212,-0.935297
1626703372.426203,-0.930451
1626703372.568202,-0.937035
1626703372.699188,-0.940827
1626703372.863162,-0.928871
1626703373.005343,-0.930188
1626703373.158578,-0.942987
1626703373.300465,-1.145400
1626703373.442321,-0.934296
1626703373.573236,-0.954574
1626703373.704180,-0.923340
1626703373.857039,-0.933611
1626703374.009838,-0.938878
1626703374.162678,-0.893739
1626703374.304490,-0.931452
1626703374.446316,-0.963107
1626703374.577149,-0.943461
1626703374.708048,-0.936455
1626703374.838979,-0.932716
1626703374.980810,-0.933348
1626703375.133652,-0.939142
1626703375.275670,-0.932505
1626703375.406763,-0.953205
1626703375.559625,-0.944935
1626703375.712838,-0.930398
1626703375.854877,-0.953995
1626703375.985614,-0.948886
1626703376.127361,-0.926448
1626703376.269366,-0.922182
1626703376.422468,-0.925974
1626703376.542549,-0.943303
1626703376.684354,-0.927765
1626703376.815005,-0.890948
1626703376.956998,-0.933664
1626703377.098927,-0.914808
1626703377.240744,-0.924710
1626703377.393953,-0.942197
1626703377.524816,-0.978697
1626703377.666569,-0.950729
1626703377.808326,-0.928502
1626703377.950166,-0.939352
1626703378.081118,-0.936297
1626703378.212017,-0.926343
1626703378.342887,-0.949360
1626703378.484772,-0.948254
1626703378.626865,-0.935507
1626703378.768666,-0.936508
1626703378.899481,-0.944198
1626703379.041573,-0.929450
1626703379.194393,-0.930082
1626703379.336149,-0.946674
1626703379.489126,-0.937351
1626703379.642037,-0.942934
1626703379.761816,-0.908066
1626703379.914663,-0.928344
1626703380.056499,-0.938562
1626703380.209813,-0.922603
1626703380.340998,-0.956576
1626703380.493911,-0.920128
1626703380.635641,-0.944251
1626703380.755381,-0.946252
1626703380.908220,-0.939352
1626703381.050081,-0.924288
1626703381.191810,-0.934612
1626703381.344614,-0.943513
1626703381.486307,-0.923446
1626703381.628032,-0.934243
1626703381.792224,-0.935718
1626703381.945426,-0.927870
1626703382.087189,-0.930451
1626703382.229275,-0.927185
1626703382.371361,-0.935297
1626703382.513097,-0.938668
1626703382.677206,-0.937245
1626703382.808241,-0.940722
1626703382.961040,-0.939300
1626703383.092152,-0.928713
1626703383.245328,-0.942355
1626703383.398142,-0.935876
1626703383.540044,-0.938826
1626703383.670962,-0.936403
1626703383.812733,-0.929714
1626703383.954494,-0.927238
1626703384.085160,-0.925658
1626703384.238202,0.594365
1626703384.380043,-0.934296
1626703384.510820,-0.940248
1626703384.652795,-0.969743
1626703384.805707,-0.915334
1626703384.958706,-0.927133
1626703385.100602,-0.939826
1626703385.231281,-0.932926
1626703385.384041,-0.944777
1626703385.525853,-0.930398
1626703385.656581,-0.936982
1626703385.798307,-0.935139
1626703385.940234,-1.301569
1626703386.093117,-0.926185
1626703386.246096,-0.934243
1626703386.387820,-0.945673
1626703386.529994,-0.935402
1626703386.672041,-0.928818
1626703386.802744,-0.942618
1626703386.933396,-0.939089
1626703387.075303,-1.119539
1626703387.217057,-0.939458
1626703387.336667,-0.918653
1626703387.478383,-0.936192
1626703387.609220,-0.931346
1626703387.751076,-0.932452
1626703387.903862,-0.934612
1626703388.056924,-0.928344
1626703388.198705,-0.945936
1626703388.318600,-0.936719
1626703388.460399,-0.927712
1626703388.602119,-0.935402
1626703388.732849,-0.908171
1626703388.874644,-0.937825
1626703389.016358,-0.940458
1626703389.158325,-0.938088
1626703389.289139,-0.949254
1626703389.419784,-0.946726
1626703389.561613,-0.943092
1626703389.703367,-0.939247
1626703389.845383,-0.951467
1626703389.998188,-0.945199
1626703390.140102,-0.931136
1626703390.270867,-0.950571
1626703390.413035,-0.901587
1626703390.577333,-0.920865
1626703390.730273,-0.926237
1626703390.872049,-0.934770
1626703391.013762,-0.946463
1626703391.144666,-0.935139
1626703391.308589,-0.925658
1626703391.472754,-0.925816
1626703391.614562,-0.947832
1626703391.745375,-0.946147
1626703391.887402,-0.923288
1626703392.040338,-0.926343
1626703392.193100,-0.941933
1626703392.334929,-0.917599
1626703392.488063,-0.950518
1626703392.629852,-0.925342
1626703392.771563,-0.934981
1626703392.924480,-0.960421
1626703393.066334,-0.941459
1626703393.208252,-0.941354
1626703393.339357,-0.945304
1626703393.470069,-0.931873
1626703393.622893,-0.939616
1626703393.765105,-0.926185
1626703393.917938,-0.937509
1626703394.059652,-0.942881
1626703394.223774,-0.957840
1626703394.354630,-0.941828
1626703394.496362,-0.941406
1626703394.638361,-0.935191
1626703394.780102,-0.948306
1626703394.911282,-0.957892
1626703395.042294,-0.949044
1626703395.184046,-0.943829
1626703395.314972,-0.932663
1626703395.467813,-0.953995
1626703395.598624,-0.957208
1626703395.740365,-0.932136
1626703395.882304,-0.922708
1626703396.013192,-0.939879
1626703396.133189,-0.952415
1626703396.275177,-0.940248
1626703396.439445,-0.953363
1626703396.559415,-1.142766
1626703396.690378,-0.916757
1626703396.832317,-0.934665
1626703396.963202,-0.931715
1626703397.105196,-0.936087
1626703397.258148,-0.944514
1626703397.400297,-0.955786
1626703397.542254,-0.944830
1626703397.695064,-0.927554
1626703397.837092,-0.934454
1626703397.990297,-0.951309
1626703398.121117,-0.932558
1626703398.240895,-1.133496
1626703398.371667,-0.956365
1626703398.513946,-0.944567
1626703398.666826,-0.950466
1626703398.808817,-0.941512
1626703398.950617,-0.956207
1626703399.126633,-0.925289
1626703399.268403,-0.941354
1626703399.410287,-0.923024
1626703399.563127,-0.935244
1626703399.716226,-0.934138
1626703399.858325,-0.930240
1626703400.000152,-0.945989
1626703400.130934,-0.916546
1626703400.283845,-0.942723
1626703400.436672,-0.944409
1626703400.578368,-0.925763
1626703400.720096,-0.933032
1626703400.873189,-0.962264
1626703401.015189,-0.948675
1626703401.145967,-54.632475
1626703401.287722,-0.945462
1626703401.429651,-0.940142
1626703401.582429,-0.958314
1626703401.724151,-0.946410
1626703401.855123,-0.936455
1626703402.018997,-0.929608
1626703402.160915,-0.948728
1626703402.291951,-0.945883
1626703402.422875,-0.962106
1626703402.564708,-0.940195
1626703402.706453,-0.917915
1626703402.848163,-0.935086
1626703402.990159,-0.934612
1626703403.131934,-0.941775
1626703403.273643,-0.926606
1626703403.449835,-0.931662
1626703403.591636,-0.922919
1626703403.733329,-0.930188
1626703403.864316,-0.950887
1626703404.017364,-0.938668
1626703404.159276,-0.930030
1626703404.301056,-0.916967
1626703404.431711,-0.941406
1626703404.562341,-0.943566
1626703404.704065,-0.944251
1626703404.834889,-0.906907
1626703404.987691,-0.947990
1626703405.118424,-0.939879
1626703405.260160,-0.942513
1626703405.391177,-0.955680
1626703405.522099,-0.922076
1626703405.652935,-0.919706
1626703405.794709,-0.938773
1626703405.925603,-0.915282
1626703406.123988,-0.937614
1626703406.254820,-0.946305
1626703406.438431,-0.925237
1626703406.580180,-0.923498
1626703406.732998,-0.923235
1626703406.863637,-0.931083
1626703407.005364,-0.946568
1626703407.199994,-0.948412
1626703407.342001,-0.940248
1626703407.494862,-0.942776
1626703407.648108,-0.941301
1626703407.779046,-0.919759
1626703407.931840,-0.929345
1626703408.096112,-0.926711
1626703408.248923,-0.928291
1626703408.391032,-0.942302
1626703408.532794,-0.933927
1626703408.663858,-0.928976
1626703408.805732,-0.947674
1626703408.947450,-0.940669
1626703409.089293,-0.943671
1626703409.242097,-0.939774
1626703409.383831,-0.949939
1626703409.525709,-0.900060
1626703409.656509,-0.939247
1626703409.798257,-0.912701
1626703409.940305,-0.938984
1626703410.082043,-0.939510
1626703410.224057,-0.930293
1626703410.365803,-0.934823
1626703410.496659,-0.945251
1626703410.627706,-0.923709
1626703410.758885,-0.951625
1626703410.889847,-0.954732
1626703411.009720,-0.900429
1626703411.140674,-0.930925
1626703411.293852,-0.935981
1626703411.435750,-0.929977
1626703411.611044,-0.936771
1626703411.741968,-0.931715
1626703411.883710,-0.943092
1626703412.025590,-0.944725
1626703412.167351,-0.942513
1626703412.298005,-0.950677
1626703412.439744,-0.932084
1626703412.592656,-0.943355
1626703412.734332,-0.937614
1626703412.876477,-0.937930
1626703413.040783,-0.956049
1626703413.171560,-0.927080
1626703413.324752,-0.925658
1626703413.477941,-0.939826
1626703413.619727,-0.944356
1626703413.803251,-0.933190
1626703413.944928,-0.934454
1626703414.075975,-0.910173
1626703414.217820,-1.128387
1626703414.348770,-0.949518
1626703414.490867,-0.924394
1626703414.621722,-0.945251
1626703414.763424,-0.932452
1626703414.905102,-0.941459
1626703415.047160,-0.916809
1626703415.178335,-0.947516
1626703415.331262,-0.946252
1626703415.473314,-0.937983
1626703415.615058,-0.943250
1626703415.756825,-0.927501
1626703415.909992,-0.944303
1626703416.040881,-0.959947
1626703416.182616,-0.928818
1626703416.324694,-0.956997
1626703416.519334,-0.934349
1626703416.649992,-0.952573
1626703416.769551,-0.947569
1626703416.900225,-0.939352
1626703417.042223,-0.945251
1626703417.184112,-0.927343
1626703417.326105,-0.934507
1626703417.479011,-0.927396
1626703417.620752,-0.947516
1626703417.762489,-54.640165
1626703417.915204,-0.959209
1626703418.057233,-0.921602
1626703418.198990,-0.949518
1626703418.341002,-0.938510
1626703418.482801,-0.941722
1626703418.624543,-0.942776
1626703418.777675,-0.943987
1626703418.919430,-0.947832
1626703419.072494,-0.915334
1626703419.203378,-1.134234
1626703419.345309,-0.946779
1626703419.487087,-0.964898
1626703419.639857,-0.948464
1626703419.770554,-0.963686
1626703419.901224,-0.960789
1626703420.043369,-0.936034
1626703420.174535,-0.946674
1626703420.316411,-0.952783
1626703420.458283,-0.932242
1626703420.588972,-0.933295
1626703420.719624,-0.942618
1626703420.881821,-0.963581
1626703421.012933,-0.929714
1626703421.165764,-0.934033
1626703421.307861,-1.152405
1626703421.439049,-0.965477
1626703421.569794,-0.889842
1626703421.733641,-0.717345
1626703421.886441,-0.871618
1626703422.028169,-0.905696
1626703422.180951,-0.869142
1626703422.311748,-1.040375
1626703422.442740,-1.204075
1626703422.595664,-1.231727
1626703422.737405,-1.239312
1626703422.879105,-1.272705
1626703423.031856,-1.282870
1626703423.184687,-1.292878
1626703423.326644,-1.302885
1626703423.468356,-1.281606
1626703423.599015,-1.336489
1626703423.740737,-1.286241
1626703423.893780,-1.304149
1626703424.024774,-1.340861
1626703424.177783,-1.318529
1626703424.319559,-1.305677
1626703424.439531,-1.249267
1626703424.570457,-1.318265
1626703424.701186,-1.279131
1626703424.854033,-1.282712
1626703424.995758,-1.300094
1626703425.126619,-1.283661
1626703425.268335,-1.354608
1626703425.399184,-1.298303
1626703425.541272,-1.297460
1626703425.705529,-1.299251
1626703425.836205,-1.324270
1626703425.978152,-1.343863
1626703426.130965,-1.321109
1626703426.262003,-1.316158
1626703426.392838,-1.275391
1626703426.534715,-1.280079
1626703426.677356,-1.315842
1626703426.808165,-1.288770
1626703426.949931,-1.300146
1626703427.102769,-1.287084
1626703427.244710,-1.299198
1626703427.397519,-1.249530
1626703427.539259,-1.325060
1626703427.670012,-1.303781
1626703427.864789,-1.308679
1626703428.017833,-1.267965
1626703428.170631,-1.299936
1626703428.334523,-1.312787
1626703428.487352,-1.305519
1626703428.618338,-1.304413
1626703428.760092,-1.322426
1626703428.901774,-1.299514
1626703429.043815,-1.289507
1626703429.229884,-1.294827
1626703429.371656,-1.302043
1626703429.513445,-1.289981
1626703429.644494,-1.310259
1626703429.775408,-1.293984
1626703429.906139,-1.282660
1626703430.059207,-1.290297
1626703430.212112,-1.291930
1626703430.343232,-1.275707
1626703430.507347,-1.269387
1626703430.649087,-1.303043
1626703430.779822,-1.541694
1626703430.910731,-2.691653
1626703431.041681,-2.665739
1626703431.239763,-2.523686
1626703431.403683,-2.537223
1626703431.545377,-2.519104
1626703431.698140,-2.543965
1626703431.840029,-2.531218
1626703431.981773,-2.499616
1626703432.112545,-2.543069
1626703432.265380,-2.564822
1626703432.418341,-2.525951
1626703432.548985,-2.555710
1626703432.690835,-2.573618
1626703432.832758,-2.510361
1626703432.985599,-2.593159
1626703433.138441,-2.577410
1626703433.291582,-2.472280
1626703433.433614,-2.509623
1626703433.575679,-2.510203
1626703433.728604,-2.487765
1626703433.870345,-2.460850
1626703434.012048,-2.500090
1626703434.153754,-2.460376
1626703434.295463,-2.467908
1626703434.437185,-2.498826
1626703434.579227,-2.477810
1626703434.710209,-2.432513
1626703434.863167,-2.492137
1626703435.005134,-2.508781
1626703435.147092,-2.535274
1626703435.266725,-2.464801
1626703435.408677,-2.483130
1626703435.561889,-2.503355
1626703435.703674,-2.454582
1626703435.834433,-2.510835
1626703435.976363,-2.470594
1626703436.118065,-2.494243
1626703436.259959,-2.483920
1626703436.390900,-2.512994
1626703436.543824,-2.474966
1626703436.675658,-2.524002
1626703436.806713,-2.494770
1626703436.926896,-3.614812
1626703437.080160,-2.460271
1626703437.233005,-2.452212
1626703437.363808,-2.507885
1626703437.505864,-2.502407
1626703437.647782,-2.498457
1626703437.789700,-2.518209
1626703437.942771,-2.511256
1626703438.095608,-2.529164
1626703438.237442,-2.500248
1626703438.379341,-2.462325
1626703438.510098,-2.492558
1626703438.663123,-2.497193
1626703438.816070,-2.501038
1626703438.946821,-2.509834
1626703439.089071,-2.488450
1626703439.220129,-2.513784
1626703439.350848,-2.507938
1626703439.481477,-2.480075
1626703439.623443,-2.494665
1626703439.765348,-2.489345
1626703439.896512,-2.509413
1626703440.038551,-2.472964
1626703440.180516,-2.456531
1626703440.322554,-2.467065
1626703440.464295,-2.504514
1626703440.595281,-2.469699
1626703440.748092,-2.501512
1626703440.878990,-2.508096
1626703441.009914,-2.468224
1626703441.163096,-2.489450
1626703441.293952,-2.472964
1626703441.457866,-2.488766
1626703441.610824,-2.451844
1626703441.741881,-2.496561
1626703441.895173,-2.468435
1626703442.026010,-2.485184
1626703442.179117,-2.491399
1626703442.320892,-2.502829
1626703442.463040,-55.124050
1626703442.593896,-2.457111
1626703442.746839,-2.471700
1626703442.877760,-2.450211
1626703443.019489,-2.454846
1626703443.161201,-2.438307
1626703443.314162,-2.435463
1626703443.456426,-2.446840
1626703443.609360,-2.449421
1626703443.740035,-2.424613
1626703443.882045,-2.420926
1626703444.023810,-2.440256
1626703444.176622,-2.439519
1626703444.329582,-2.437306
1626703444.471380,-2.421137
1626703444.624381,-2.455162
1626703444.766142,-2.430986
1626703444.918899,-2.430933
1626703445.060663,-2.461482
1626703445.224838,-2.476493
1626703445.366686,-2.464801
1626703445.497411,-2.480707
1626703445.661285,-2.445734
1626703445.803011,-2.442310
1626703445.955887,-2.434304
1626703446.086625,-2.448683
1626703446.239646,-2.434726
1626703446.370316,-2.427457
1626703446.512048,-2.441467
1626703446.653972,-3.608597
1626703446.796041,-2.437886
1626703446.916103,-2.392536
1626703447.057828,-2.444628
1626703447.199811,-2.441099
1626703447.341694,-2.432461
1626703447.483690,-2.444101
1626703447.647656,-2.436358
1626703447.811927,-2.433093
1626703447.965115,-2.448104
1626703448.096179,-2.413078
1626703448.227225,-2.408390
1626703448.380049,-2.437148
1626703448.521976,-2.424613
1626703448.663706,-2.437254
1626703448.794569,-2.431355
1626703448.914477,-2.615544
1626703449.045481,-2.460376
1626703449.176495,-2.434673
1626703449.318357,-2.429090
1626703449.438552,-2.457427
1626703449.580352,-2.440151
1626703449.733199,-2.439729
1626703449.863831,-2.430038
1626703450.005646,-2.453002
1626703450.158589,-2.398751
1626703450.311387,-2.412288
1626703450.464900,-2.440151
1626703450.595858,-2.450895
1626703450.737727,-2.404282
